query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
green,TRUE,0.0126768143846423,30,3650,17,0.00465753424657534,0.566666666666667,GOBP_RESPONSE_TO_PROSTAGLANDIN,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RESPONSE_TO_PROSTAGLANDIN,19255,3016,list()
green,TRUE,0.0126768143846423,30,3650,17,0.00465753424657534,0.566666666666667,GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,19255,470,list()
green,TRUE,0.0128439682422159,1296,3650,308,0.0843835616438356,0.237654320987654,GOCC_SUPRAMOLECULAR_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_SUPRAMOLECULAR_COMPLEX,19255,8397,list()
green,TRUE,0.0131159792061308,121,3650,44,0.0120547945205479,0.363636363636364,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,19255,1606,list()
green,TRUE,0.0132763604506535,17,3650,12,0.00328767123287671,0.705882352941177,GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,19255,9357,list()
green,TRUE,0.0135857427701822,22,3650,14,0.00383561643835616,0.636363636363636,GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION,19255,4044,list()
green,TRUE,0.0136795138220998,629,3650,164,0.0449315068493151,0.260731319554849,GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,19255,8980,list()
green,TRUE,0.0137536333383256,61,3650,27,0.0073972602739726,0.442622950819672,GOBP_INTERLEUKIN_2_PRODUCTION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_INTERLEUKIN_2_PRODUCTION,19255,2657,list()
green,TRUE,0.0137536333383256,61,3650,27,0.0073972602739726,0.442622950819672,GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,19255,7124,list()
green,TRUE,0.0139012736159447,33,3650,18,0.00493150684931507,0.545454545454545,GOBP_INTERLEUKIN_4_PRODUCTION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_INTERLEUKIN_4_PRODUCTION,19255,2660,list()
green,TRUE,0.0139972188298878,293,3650,87,0.0238356164383562,0.296928327645051,GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,19255,1532,list()
green,TRUE,0.0140572670367452,78,3650,32,0.00876712328767123,0.41025641025641,GOBP_VASCULOGENESIS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_VASCULOGENESIS,19255,124,list()
green,TRUE,0.0140953069471557,1118,3650,270,0.073972602739726,0.241502683363148,GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,19255,4636,list()
green,TRUE,0.0144200218685046,876,3650,218,0.0597260273972603,0.248858447488584,GOBP_RESPONSE_TO_HORMONE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RESPONSE_TO_HORMONE,19255,1402,list()
green,TRUE,0.0145678710275456,36,3650,19,0.00520547945205479,0.527777777777778,GOMF_ACTININ_BINDING,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_ACTININ_BINDING,19255,9705,list()
green,TRUE,0.0145771498762267,103,3650,39,0.0106849315068493,0.378640776699029,GOCC_FILOPODIUM,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_FILOPODIUM,19255,7810,list()
green,TRUE,0.0145823963915676,260,3650,79,0.0216438356164384,0.303846153846154,GOBP_TISSUE_HOMEOSTASIS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_TISSUE_HOMEOSTASIS,19255,204,list()
green,TRUE,0.0145946293193871,207,3650,66,0.0180821917808219,0.318840579710145,GOBP_EPITHELIAL_CELL_DEVELOPMENT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_EPITHELIAL_CELL_DEVELOPMENT,19255,262,list()
green,TRUE,0.0152233880462226,152,3650,52,0.0142465753424658,0.342105263157895,GOMF_PEPTIDE_RECEPTOR_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_PEPTIDE_RECEPTOR_ACTIVITY,19255,8534,list()
green,TRUE,0.0153467577839121,370,3650,105,0.0287671232876712,0.283783783783784,GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,19255,2638,list()
green,TRUE,0.0157044861104085,118,3650,43,0.0117808219178082,0.364406779661017,GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,19255,450,list()
green,TRUE,0.0161344776641167,315,3650,92,0.0252054794520548,0.292063492063492,GOMF_PEPTIDE_BINDING,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_PEPTIDE_BINDING,19255,9685,list()
green,TRUE,0.0165595482791268,82,3650,33,0.00904109589041096,0.402439024390244,GOBP_METANEPHROS_DEVELOPMENT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_METANEPHROS_DEVELOPMENT,19255,130,list()
green,TRUE,0.0170016358746262,414,3650,115,0.0315068493150685,0.277777777777778,GOCC_APICAL_PART_OF_CELL,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_APICAL_PART_OF_CELL,19255,8156,list()
green,TRUE,0.0170865292336154,55,3650,25,0.00684931506849315,0.454545454545455,GOBP_NEURAL_CREST_CELL_MIGRATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_NEURAL_CREST_CELL_MIGRATION,19255,154,list()
green,TRUE,0.0173320155098426,100,3650,38,0.0104109589041096,0.38,GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,19255,1562,list()
green,TRUE,0.0175929699545621,65,3650,28,0.00767123287671233,0.430769230769231,GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT,19255,5238,list()
green,TRUE,0.0176857897997052,25,3650,15,0.00410958904109589,0.6,GOBP_RENAL_FILTRATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RENAL_FILTRATION,19255,6142,list()
green,TRUE,0.0176857897997052,25,3650,15,0.00410958904109589,0.6,GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,19255,4373,list()
green,TRUE,0.0176857897997052,25,3650,15,0.00410958904109589,0.6,GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS,19255,2247,list()
green,TRUE,0.0187917064976881,130,3650,46,0.0126027397260274,0.353846153846154,GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,19255,4187,list()
green,TRUE,0.0188001851117901,115,3650,42,0.0115068493150685,0.365217391304348,GOBP_FORMATION_OF_PRIMARY_GERM_LAYER,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_FORMATION_OF_PRIMARY_GERM_LAYER,19255,143,list()
green,TRUE,0.0188030995799038,52,3650,24,0.00657534246575343,0.461538461538462,GOBP_STRIATED_MUSCLE_ADAPTATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_STRIATED_MUSCLE_ADAPTATION,19255,1759,list()
green,TRUE,0.018852981478164,15,3650,11,0.00301369863013699,0.733333333333333,GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION,19255,2329,list()
green,TRUE,0.018852981478164,15,3650,11,0.00301369863013699,0.733333333333333,GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY,19255,3317,list()
green,TRUE,0.018852981478164,15,3650,11,0.00301369863013699,0.733333333333333,GOMF_MUSCLE_ALPHA_ACTININ_BINDING,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_MUSCLE_ALPHA_ACTININ_BINDING,19255,9895,list()
green,TRUE,0.018852981478164,15,3650,11,0.00301369863013699,0.733333333333333,GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION,19255,1740,list()
green,TRUE,0.0188910724665585,72,3650,30,0.00821917808219178,0.416666666666667,GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,19255,6782,list()
green,TRUE,0.0197487617199991,161,3650,54,0.0147945205479452,0.335403726708075,GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,19255,6226,list()
green,TRUE,0.0199288496581506,660,3650,170,0.0465753424657534,0.257575757575758,GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY,19255,9704,list()
green,TRUE,0.0204742927663618,283,3650,84,0.023013698630137,0.296819787985866,GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY,19255,2596,list()
green,TRUE,0.0204748327432181,49,3650,23,0.0063013698630137,0.469387755102041,GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,19255,4174,list()
green,TRUE,0.0208589768867741,209,3650,66,0.0180821917808219,0.315789473684211,GOBP_MAINTENANCE_OF_LOCATION_IN_CELL,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MAINTENANCE_OF_LOCATION_IN_CELL,19255,4790,list()
green,TRUE,0.0211225570038037,351,3650,100,0.0273972602739726,0.284900284900285,GOCC_APICAL_PLASMA_MEMBRANE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_APICAL_PLASMA_MEMBRANE,19255,7741,list()
green,TRUE,0.0211635767275358,197,3650,63,0.0172602739726027,0.319796954314721,GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,19255,6501,list()
green,TRUE,0.021293270508772,20,3650,13,0.00356164383561644,0.65,GOBP_SIALYLATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SIALYLATION,19255,6179,list()
green,TRUE,0.0225013476565297,112,3650,41,0.0112328767123288,0.366071428571429,GOBP_INTERFERON_GAMMA_PRODUCTION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_INTERFERON_GAMMA_PRODUCTION,19255,2648,list()
green,TRUE,0.0225742182717384,59,3650,26,0.00712328767123288,0.440677966101695,GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING,19255,6036,list()
green,TRUE,0.0233172390903142,43,3650,21,0.00575342465753425,0.488372093023256,GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,19255,4368,list()
green,TRUE,0.0233172390903142,43,3650,21,0.00575342465753425,0.488372093023256,GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,19255,4459,list()
green,TRUE,0.0233529101454928,230,3650,71,0.0194520547945205,0.308695652173913,GOBP_IMPORT_INTO_CELL,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_IMPORT_INTO_CELL,19255,6209,list()
green,TRUE,0.0242413786495162,40,3650,20,0.00547945205479452,0.5,GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,19255,5436,list()
green,TRUE,0.0243079528729406,34,3650,18,0.00493150684931507,0.529411764705882,GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION,19255,416,list()
green,TRUE,0.0248672392962146,105,3650,39,0.0106849315068493,0.371428571428571,GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,19255,6904,list()
green,TRUE,0.0251900531569188,426,3650,117,0.0320547945205479,0.274647887323944,GOBP_PATTERN_SPECIFICATION_PROCESS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_PATTERN_SPECIFICATION_PROCESS,19255,1129,list()
green,TRUE,0.0262641973348497,310,3650,90,0.0246575342465753,0.290322580645161,GOBP_CAMERA_TYPE_EYE_DEVELOPMENT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CAMERA_TYPE_EYE_DEVELOPMENT,19255,3549,list()
green,TRUE,0.0262918003471633,73,3650,30,0.00821917808219178,0.410958904109589,GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY,19255,4988,list()
green,TRUE,0.0262918003471633,73,3650,30,0.00821917808219178,0.410958904109589,GOBP_OUTFLOW_TRACT_MORPHOGENESIS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_OUTFLOW_TRACT_MORPHOGENESIS,19255,533,list()
green,TRUE,0.0282132238947675,53,3650,24,0.00657534246575343,0.452830188679245,GOBP_MACROPHAGE_MIGRATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MACROPHAGE_MIGRATION,19255,7143,list()
green,TRUE,0.0305993937338909,179,3650,58,0.0158904109589041,0.324022346368715,GOBP_GASTRULATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_GASTRULATION,19255,1127,list()
green,TRUE,0.0309947306575552,77,3650,31,0.00849315068493151,0.402597402597403,GOMF_EXOGENOUS_PROTEIN_BINDING,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_EXOGENOUS_PROTEIN_BINDING,19255,10121,list()
green,TRUE,0.0312542417989876,11,3650,9,0.00246575342465753,0.818181818181818,GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,19255,393,list()
green,TRUE,0.0312542417989876,11,3650,9,0.00246575342465753,0.818181818181818,GOCC_SEMAPHORIN_RECEPTOR_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_SEMAPHORIN_RECEPTOR_COMPLEX,19255,7567,list()
green,TRUE,0.0322695592880871,303,3650,88,0.0241095890410959,0.29042904290429,GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,19255,5666,list()
green,TRUE,0.0326415406504731,9,3650,8,0.00219178082191781,0.888888888888889,GOCC_BASEMENT_MEMBRANE_COLLAGEN_TRIMER,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_BASEMENT_MEMBRANE_COLLAGEN_TRIMER,19255,8347,list()
green,TRUE,0.0326415406504731,9,3650,8,0.00219178082191781,0.888888888888889,GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,19255,390,list()
green,TRUE,0.0329253386672303,144,3650,49,0.0134246575342466,0.340277777777778,GOBP_CARDIOCYTE_DIFFERENTIATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CARDIOCYTE_DIFFERENTIATION,19255,3048,list()
green,TRUE,0.0340056963122174,47,3650,22,0.00602739726027397,0.468085106382979,GOBP_MACROPHAGE_DIFFERENTIATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MACROPHAGE_DIFFERENTIATION,19255,2258,list()
green,TRUE,0.0340056963122174,47,3650,22,0.00602739726027397,0.468085106382979,GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,19255,1044,list()
green,TRUE,0.0344643026473307,26,3650,15,0.00410958904109589,0.576923076923077,GOMF_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY,19255,8533,list()
green,TRUE,0.0346054528845804,216,3650,67,0.0183561643835616,0.310185185185185,GOCC_ACTIN_BASED_CELL_PROJECTION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_ACTIN_BASED_CELL_PROJECTION,19255,8374,list()
green,TRUE,0.0362531031917952,74,3650,30,0.00821917808219178,0.405405405405405,GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,19255,1136,list()
green,TRUE,0.0370397760137739,57,3650,25,0.00684931506849315,0.43859649122807,GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,19255,4894,list()
green,TRUE,0.0384348618412641,29,3650,16,0.00438356164383562,0.551724137931034,GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,19255,4954,list()
green,TRUE,0.0389153807438385,41,3650,20,0.00547945205479452,0.48780487804878,GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,19255,3380,list()
green,TRUE,0.0389153807438385,41,3650,20,0.00547945205479452,0.48780487804878,GOBP_MYOBLAST_FUSION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MYOBLAST_FUSION,19255,1148,list()
green,TRUE,0.0399080854358965,1606,3650,369,0.101095890410959,0.229763387297634,GOBP_RESPONSE_TO_BIOTIC_STIMULUS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RESPONSE_TO_BIOTIC_STIMULUS,19255,1381,list()
green,TRUE,0.0401063086587964,541,3650,142,0.0389041095890411,0.262476894639556,GOBP_BEHAVIOR,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_BEHAVIOR,19255,1169,list()
green,TRUE,0.0405975928683164,32,3650,17,0.00465753424657534,0.53125,GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY,19255,1077,list()
green,TRUE,0.0405975928683164,32,3650,17,0.00465753424657534,0.53125,GOBP_RELAXATION_OF_MUSCLE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RELAXATION_OF_MUSCLE,19255,5957,list()
green,TRUE,0.0407152670277462,85,3650,33,0.00904109589041096,0.388235294117647,GOBP_FOCAL_ADHESION_ASSEMBLY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_FOCAL_ADHESION_ASSEMBLY,19255,4257,list()
green,TRUE,0.0413468081587927,510,3650,135,0.036986301369863,0.264705882352941,GOBP_REGULATION_OF_HORMONE_LEVELS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_HORMONE_LEVELS,19255,1609,list()
green,TRUE,0.0413738144625408,470,3650,126,0.0345205479452055,0.268085106382979,GOBP_CELL_GROWTH,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CELL_GROWTH,19255,1860,list()
green,TRUE,0.0416984877655461,54,3650,24,0.00657534246575343,0.444444444444444,GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,19255,7373,list()
green,TRUE,0.0416984877655461,54,3650,24,0.00657534246575343,0.444444444444444,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,19255,228,list()
green,TRUE,0.0423321905920559,153,3650,51,0.013972602739726,0.333333333333333,GOBP_ADAPTIVE_THERMOGENESIS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ADAPTIVE_THERMOGENESIS,19255,7221,list()
green,TRUE,0.0423321905920559,153,3650,51,0.013972602739726,0.333333333333333,GOBP_ENTRY_INTO_HOST,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ENTRY_INTO_HOST,19255,3779,list()
green,TRUE,0.0431091045903483,941,3650,229,0.0627397260273973,0.243358129649309,GOMF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,19255,9057,list()
green,TRUE,0.0453574409756192,344,3650,97,0.0265753424657534,0.281976744186047,GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,19255,2425,list()
green,TRUE,0.0455879631542009,89,3650,34,0.00931506849315068,0.382022471910112,GOBP_BONE_REMODELING,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_BONE_REMODELING,19255,4215,list()
green,TRUE,0.046162044633715,21,3650,13,0.00356164383561644,0.619047619047619,GOMF_SIALYLTRANSFERASE_ACTIVITY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOMF_SIALYLTRANSFERASE_ACTIVITY,19255,8985,list()
